year,reporter,reporter_iso,partner,partner_iso,product,trade_flow,trade_value,currency
2018,United States,USA,Spain,ESP,Automotive & Transport Vehicles,Export,1.243,USD
2018,United States,USA,Spain,ESP,Automotive & Transport Vehicles,Import,0.904,USD
2018,United States,USA,Spain,ESP,Mineral Fuels & Petroleum,Export,0.911,USD
2018,United States,USA,Spain,ESP,Mineral Fuels & Petroleum,Import,0.707,USD
2018,United States,USA,Spain,ESP,Chemicals & Pharmaceuticals,Export,1.313,USD
2018,United States,USA,Spain,ESP,Chemicals & Pharmaceuticals,Import,0.907,USD
2018,United States,USA,Spain,ESP,Agricultural & Food Products,Export,1.557,USD
2018,United States,USA,Spain,ESP,Agricultural & Food Products,Import,0.987,USD
2018,United States,USA,Spain,ESP,Metals & Metal Products,Export,0.919,USD
2018,United States,USA,Spain,ESP,Metals & Metal Products,Import,0.748,USD
2018,United States,USA,Spain,ESP,Textiles & Apparel,Export,0.716,USD
2018,United States,USA,Spain,ESP,Textiles & Apparel,Import,0.913,USD
2018,United States,USA,Spain,ESP,Plastics & Rubber,Export,0.7,USD
2018,United States,USA,Spain,ESP,Plastics & Rubber,Import,0.894,USD
2018,United States,USA,Spain,ESP,Precision Instruments & Medical Devices,Export,1.016,USD
2018,United States,USA,Spain,ESP,Precision Instruments & Medical Devices,Import,0.89,USD
2018,United States,USA,Vietnam,VNM,Machinery & Electrical Equipment,Export,1.315,USD
2018,United States,USA,Vietnam,VNM,Machinery & Electrical Equipment,Import,0.856,USD
2018,United States,USA,Vietnam,VNM,Electronics & Optical Products,Export,0.796,USD
2018,United States,USA,Vietnam,VNM,Electronics & Optical Products,Import,1.732,USD
2018,United States,USA,Vietnam,VNM,Automotive & Transport Vehicles,Export,1.43,USD
2018,United States,USA,Vietnam,VNM,Automotive & Transport Vehicles,Import,0.773,USD
2018,United States,USA,Vietnam,VNM,Mineral Fuels & Petroleum,Export,0.959,USD
2018,United States,USA,Vietnam,VNM,Mineral Fuels & Petroleum,Import,0.941,USD
2018,United States,USA,Vietnam,VNM,Chemicals & Pharmaceuticals,Export,1.138,USD
2018,United States,USA,Vietnam,VNM,Chemicals & Pharmaceuticals,Import,0.67,USD
2018,United States,USA,Vietnam,VNM,Agricultural & Food Products,Export,1.225,USD
2018,United States,USA,Vietnam,VNM,Agricultural & Food Products,Import,0.981,USD
2018,United States,USA,Vietnam,VNM,Metals & Metal Products,Export,0.679,USD
2018,United States,USA,Vietnam,VNM,Metals & Metal Products,Import,0.869,USD
2018,United States,USA,Vietnam,VNM,Textiles & Apparel,Export,0.671,USD
2018,United States,USA,Vietnam,VNM,Textiles & Apparel,Import,1.728,USD
2018,United States,USA,Vietnam,VNM,Plastics & Rubber,Export,0.922,USD
2018,United States,USA,Vietnam,VNM,Plastics & Rubber,Import,0.656,USD
2018,United States,USA,Vietnam,VNM,Precision Instruments & Medical Devices,Export,0.912,USD
2018,United States,USA,Vietnam,VNM,Precision Instruments & Medical Devices,Import,0.739,USD
2018,China,CHN,United States,USA,Machinery & Electrical Equipment,Export,8.258,USD
2018,China,CHN,United States,USA,Machinery & Electrical Equipment,Import,9.407,USD
2018,China,CHN,United States,USA,Electronics & Optical Products,Export,11.868,USD
2018,China,CHN,United States,USA,Electronics & Optical Products,Import,5.905,USD
2018,China,CHN,United States,USA,Automotive & Transport Vehicles,Export,5.612,USD
2018,China,CHN,United States,USA,Automotive & Transport Vehicles,Import,8.629,USD
2018,China,CHN,United States,USA,Mineral Fuels & Petroleum,Export,4.683,USD
2018,China,CHN,United States,USA,Mineral Fuels & Petroleum,Import,4.468,USD
2018,China,CHN,United States,USA,Chemicals & Pharmaceuticals,Export,5.644,USD
2018,China,CHN,United States,USA,Chemicals & Pharmaceuticals,Import,9.215,USD
2018,China,CHN,United States,USA,Agricultural & Food Products,Export,6.137,USD
2018,China,CHN,United States,USA,Agricultural & Food Products,Import,8.911,USD
2018,China,CHN,United States,USA,Metals & Metal Products,Export,4.867,USD
2018,China,CHN,United States,USA,Metals & Metal Products,Import,5.697,USD
2018,China,CHN,United States,USA,Textiles & Apparel,Export,8.646,USD
2018,China,CHN,United States,USA,Textiles & Apparel,Import,6.014,USD
2018,China,CHN,United States,USA,Plastics & Rubber,Export,5.865,USD
2018,China,CHN,United States,USA,Plastics & Rubber,Import,4.984,USD
2018,China,CHN,United States,USA,Precision Instruments & Medical Devices,Export,5.645,USD
2018,China,CHN,United States,USA,Precision Instruments & Medical Devices,Import,5.652,USD
2018,China,CHN,Germany,DEU,Machinery & Electrical Equipment,Export,4.51,USD
2018,China,CHN,Germany,DEU,Machinery & Electrical Equipment,Import,6.879,USD
2018,China,CHN,Germany,DEU,Electronics & Optical Products,Export,6.22,USD
2018,China,CHN,Germany,DEU,Electronics & Optical Products,Import,3.19,USD
2018,China,CHN,Germany,DEU,Automotive & Transport Vehicles,Export,2.618,USD
2018,China,CHN,Germany,DEU,Automotive & Transport Vehicles,Import,7.843,USD
2018,China,CHN,Germany,DEU,Mineral Fuels & Petroleum,Export,2.696,USD
2018,China,CHN,Germany,DEU,Mineral Fuels & Petroleum,Import,2.269,USD
2018,China,CHN,Germany,DEU,Chemicals & Pharmaceuticals,Export,3.279,USD
2018,China,CHN,Germany,DEU,Chemicals & Pharmaceuticals,Import,4.248,USD
2018,China,CHN,Germany,DEU,Agricultural & Food Products,Export,2.618,USD
2018,China,CHN,Germany,DEU,Agricultural & Food Products,Import,3.329,USD
2018,China,CHN,Germany,DEU,Metals & Metal Products,Export,3.33,USD
2018,China,CHN,Germany,DEU,Metals & Metal Products,Import,2.904,USD
2018,China,CHN,Germany,DEU,Textiles & Apparel,Export,5.347,USD
2018,China,CHN,Germany,DEU,Textiles & Apparel,Import,2.763,USD
2018,China,CHN,Germany,DEU,Plastics & Rubber,Export,2.588,USD
2018,China,CHN,Germany,DEU,Plastics & Rubber,Import,2.628,USD
2018,China,CHN,Germany,DEU,Precision Instruments & Medical Devices,Export,3.016,USD
2018,China,CHN,Germany,DEU,Precision Instruments & Medical Devices,Import,3.106,USD
2018,China,CHN,Japan,JPN,Machinery & Electrical Equipment,Export,3.809,USD
2018,China,CHN,Japan,JPN,Machinery & Electrical Equipment,Import,3.606,USD
2018,China,CHN,Japan,JPN,Electronics & Optical Products,Export,3.304,USD
2018,China,CHN,Japan,JPN,Electronics & Optical Products,Import,3.046,USD
2018,China,CHN,Japan,JPN,Automotive & Transport Vehicles,Export,1.478,USD
2018,China,CHN,Japan,JPN,Automotive & Transport Vehicles,Import,4.028,USD
2018,China,CHN,Japan,JPN,Mineral Fuels & Petroleum,Export,1.754,USD
2018,China,CHN,Japan,JPN,Mineral Fuels & Petroleum,Import,2.074,USD
2018,China,CHN,Japan,JPN,Chemicals & Pharmaceuticals,Export,1.688,USD
2018,China,CHN,Japan,JPN,Chemicals & Pharmaceuticals,Import,1.52,USD
2018,China,CHN,Japan,JPN,Agricultural & Food Products,Export,1.539,USD
2018,China,CHN,Japan,JPN,Agricultural & Food Products,Import,1.983,USD
2018,China,CHN,Japan,JPN,Metals & Metal Products,Export,1.88,USD
2018,China,CHN,Japan,JPN,Metals & Metal Products,Import,1.509,USD
2018,China,CHN,Japan,JPN,Textiles & Apparel,Export,2.694,USD
2018,China,CHN,Japan,JPN,Textiles & Apparel,Import,1.94,USD
2018,China,CHN,Japan,JPN,Plastics & Rubber,Export,1.489,USD
2018,China,CHN,Japan,JPN,Plastics & Rubber,Import,2.027,USD
2018,China,CHN,Japan,JPN,Precision Instruments & Medical Devices,Export,1.944,USD
2018,China,CHN,Japan,JPN,Precision Instruments & Medical Devices,Import,1.495,USD
2018,China,CHN,India,IND,Machinery & Electrical Equipment,Export,2.601,USD
2018,China,CHN,India,IND,Machinery & Electrical Equipment,Import,1.961,USD
2018,China,CHN,India,IND,Electronics & Optical Products,Export,3.43,USD
2018,China,CHN,India,IND,Electronics & Optical Products,Import,1.557,USD
2018,China,CHN,India,IND,Automotive & Transport Vehicles,Export,1.847,USD
2018,China,CHN,India,IND,Automotive & Transport Vehicles,Import,1.935,USD
2018,China,CHN,India,IND,Mineral Fuels & Petroleum,Export,1.961,USD
2018,China,CHN,India,IND,Mineral Fuels & Petroleum,Import,2.712,USD
2018,China,CHN,India,IND,Chemicals & Pharmaceuticals,Export,1.56,USD
2018,China,CHN,India,IND,Chemicals & Pharmaceuticals,Import,2.463,USD
2018,China,CHN,India,IND,Agricultural & Food Products,Export,1.824,USD
2018,China,CHN,India,IND,Agricultural & Food Products,Import,2.856,USD
2018,China,CHN,India,IND,Metals & Metal Products,Export,1.592,USD
2018,China,CHN,India,IND,Metals & Metal Products,Import,2.672,USD
2018,China,CHN,India,IND,Textiles & Apparel,Export,2.495,USD
2018,China,CHN,India,IND,Textiles & Apparel,Import,3.11,USD
2018,China,CHN,India,IND,Plastics & Rubber,Export,1.321,USD
2018,China,CHN,India,IND,Plastics & Rubber,Import,1.621,USD
2018,China,CHN,India,IND,Precision Instruments & Medical Devices,Export,1.35,USD
2018,China,CHN,India,IND,Precision Instruments & Medical Devices,Import,1.391,USD
2018,China,CHN,United Kingdom,GBR,Machinery & Electrical Equipment,Export,2.477,USD
2018,China,CHN,United Kingdom,GBR,Machinery & Electrical Equipment,Import,1.631,USD
2018,China,CHN,United Kingdom,GBR,Electronics & Optical Products,Export,3.719,USD
2018,China,CHN,United Kingdom,GBR,Electronics & Optical Products,Import,1.59,USD
2018,China,CHN,United Kingdom,GBR,Automotive & Transport Vehicles,Export,1.824,USD
2018,China,CHN,United Kingdom,GBR,Automotive & Transport Vehicles,Import,1.462,USD
2018,China,CHN,United Kingdom,GBR,Mineral Fuels & Petroleum,Export,1.407,USD
2018,China,CHN,United Kingdom,GBR,Mineral Fuels & Petroleum,Import,1.766,USD
2018,China,CHN,United Kingdom,GBR,Chemicals & Pharmaceuticals,Export,1.369,USD
2018,China,CHN,United Kingdom,GBR,Chemicals & Pharmaceuticals,Import,1.824,USD
2018,China,CHN,United Kingdom,GBR,Agricultural & Food Products,Export,1.239,USD
2018,China,CHN,United Kingdom,GBR,Agricultural & Food Products,Import,1.828,USD
2018,China,CHN,United Kingdom,GBR,Metals & Metal Products,Export,1.258,USD
2018,China,CHN,United Kingdom,GBR,Metals & Metal Products,Import,1.78,USD
2018,China,CHN,United Kingdom,GBR,Textiles & Apparel,Export,2.801,USD
2018,China,CHN,United Kingdom,GBR,Textiles & Apparel,Import,1.842,USD
2018,China,CHN,United Kingdom,GBR,Plastics & Rubber,Export,1.277,USD
2018,China,CHN,United Kingdom,GBR,Plastics & Rubber,Import,1.572,USD
2018,China,CHN,United Kingdom,GBR,Precision Instruments & Medical Devices,Export,1.828,USD
2018,China,CHN,United Kingdom,GBR,Precision Instruments & Medical Devices,Import,1.553,USD
2018,China,CHN,France,FRA,Machinery & Electrical Equipment,Export,2.87,USD
2018,China,CHN,France,FRA,Machinery & Electrical Equipment,Import,1.549,USD
2018,China,CHN,France,FRA,Electronics & Optical Products,Export,3.103,USD
2018,China,CHN,France,FRA,Electronics & Optical Products,Import,1.51,USD
2018,China,CHN,France,FRA,Automotive & Transport Vehicles,Export,1.485,USD
2018,China,CHN,France,FRA,Automotive & Transport Vehicles,Import,1.667,USD
2018,China,CHN,France,FRA,Mineral Fuels & Petroleum,Export,1.175,USD
2018,China,CHN,France,FRA,Mineral Fuels & Petroleum,Import,1.311,USD
2018,China,CHN,France,FRA,Chemicals & Pharmaceuticals,Export,1.695,USD
2018,China,CHN,France,FRA,Chemicals & Pharmaceuticals,Import,1.661,USD
2018,China,CHN,France,FRA,Agricultural & Food Products,Export,1.411,USD
2018,China,CHN,France,FRA,Agricultural & Food Products,Import,1.505,USD
2018,China,CHN,France,FRA,Metals & Metal Products,Export,1.308,USD
2018,China,CHN,France,FRA,Metals & Metal Products,Import,1.257,USD
2018,China,CHN,France,FRA,Textiles & Apparel,Export,2.548,USD
2018,China,CHN,France,FRA,Textiles & Apparel,Import,1.352,USD
2018,China,CHN,France,FRA,Plastics & Rubber,Export,1.484,USD
2018,China,CHN,France,FRA,Plastics & Rubber,Import,1.194,USD
2018,China,CHN,France,FRA,Precision Instruments & Medical Devices,Export,1.709,USD
2018,China,CHN,France,FRA,Precision Instruments & Medical Devices,Import,1.716,USD
2018,China,CHN,South Korea,KOR,Machinery & Electrical Equipment,Export,2.84,USD
2018,China,CHN,South Korea,KOR,Machinery & Electrical Equipment,Import,1.405,USD
2018,China,CHN,South Korea,KOR,Electronics & Optical Products,Export,2.815,USD
2018,China,CHN,South Korea,KOR,Electronics & Optical Products,Import,3.897,USD
2018,China,CHN,South Korea,KOR,Automotive & Transport Vehicles,Export,1.487,USD
2018,China,CHN,South Korea,KOR,Automotive & Transport Vehicles,Import,2.157,USD
2018,China,CHN,South Korea,KOR,Mineral Fuels & Petroleum,Export,1.613,USD
2018,China,CHN,South Korea,KOR,Mineral Fuels & Petroleum,Import,1.564,USD
2018,China,CHN,South Korea,KOR,Chemicals & Pharmaceuticals,Export,1.634,USD
2018,China,CHN,South Korea,KOR,Chemicals & Pharmaceuticals,Import,2.114,USD
2018,China,CHN,South Korea,KOR,Agricultural & Food Products,Export,1.448,USD
2018,China,CHN,South Korea,KOR,Agricultural & Food Products,Import,1.34,USD
2018,China,CHN,South Korea,KOR,Metals & Metal Products,Export,1.625,USD
2018,China,CHN,South Korea,KOR,Metals & Metal Products,Import,1.588,USD
2018,China,CHN,South Korea,KOR,Textiles & Apparel,Export,2.04,USD
2018,China,CHN,South Korea,KOR,Textiles & Apparel,Import,1.123,USD
2018,China,CHN,South Korea,KOR,Plastics & Rubber,Export,1.317,USD
2018,China,CHN,South Korea,KOR,Plastics & Rubber,Import,1.557,USD
2018,China,CHN,South Korea,KOR,Precision Instruments & Medical Devices,Export,1.655,USD
2018,China,CHN,South Korea,KOR,Precision Instruments & Medical Devices,Import,1.191,USD
2018,China,CHN,Italy,ITA,Machinery & Electrical Equipment,Export,2.427,USD
2018,China,CHN,Italy,ITA,Machinery & Electrical Equipment,Import,1.173,USD
2018,China,CHN,Italy,ITA,Electronics & Optical Products,Export,3.218,USD
2018,China,CHN,Italy,ITA,Electronics & Optical Products,Import,1.4,USD
2018,China,CHN,Italy,ITA,Automotive & Transport Vehicles,Export,1.398,USD
2018,China,CHN,Italy,ITA,Automotive & Transport Vehicles,Import,1.216,USD
2018,China,CHN,Italy,ITA,Mineral Fuels & Petroleum,Export,1.189,USD
2018,China,CHN,Italy,ITA,Mineral Fuels & Petroleum,Import,1.12,USD
2018,China,CHN,Italy,ITA,Chemicals & Pharmaceuticals,Export,1.013,USD
2018,China,CHN,Italy,ITA,Chemicals & Pharmaceuticals,Import,1.411,USD
2018,China,CHN,Italy,ITA,Agricultural & Food Products,Export,1.385,USD
2018,China,CHN,Italy,ITA,Agricultural & Food Products,Import,1.477,USD
2018,China,CHN,Italy,ITA,Metals & Metal Products,Export,1.476,USD
2018,China,CHN,Italy,ITA,Metals & Metal Products,Import,1.258,USD
2018,China,CHN,Italy,ITA,Textiles & Apparel,Export,2.455,USD
2018,China,CHN,Italy,ITA,Textiles & Apparel,Import,1.45,USD
2018,China,CHN,Italy,ITA,Plastics & Rubber,Export,1.403,USD
2018,China,CHN,Italy,ITA,Plastics & Rubber,Import,1.107,USD
2018,China,CHN,Italy,ITA,Precision Instruments & Medical Devices,Export,1.207,USD
2018,China,CHN,Italy,ITA,Precision Instruments & Medical Devices,Import,1.049,USD
2018,China,CHN,Canada,CAN,Machinery & Electrical Equipment,Export,2.879,USD
2018,China,CHN,Canada,CAN,Machinery & Electrical Equipment,Import,1.337,USD
2018,China,CHN,Canada,CAN,Electronics & Optical Products,Export,2.515,USD
2018,China,CHN,Canada,CAN,Electronics & Optical Products,Import,1.371,USD
2018,China,CHN,Canada,CAN,Automotive & Transport Vehicles,Export,1.343,USD
2018,China,CHN,Canada,CAN,Automotive & Transport Vehicles,Import,1.21,USD
2018,China,CHN,Canada,CAN,Mineral Fuels & Petroleum,Export,1.084,USD
2018,China,CHN,Canada,CAN,Mineral Fuels & Petroleum,Import,1.371,USD
2018,China,CHN,Canada,CAN,Chemicals & Pharmaceuticals,Export,1.293,USD
2018,China,CHN,Canada,CAN,Chemicals & Pharmaceuticals,Import,1.422,USD
2018,China,CHN,Canada,CAN,Agricultural & Food Products,Export,1.293,USD
2018,China,CHN,Canada,CAN,Agricultural & Food Products,Import,1.463,USD
2018,China,CHN,Canada,CAN,Metals & Metal Products,Export,1.309,USD
2018,China,CHN,Canada,CAN,Metals & Metal Products,Import,1.314,USD
2018,China,CHN,Canada,CAN,Textiles & Apparel,Export,2.656,USD
2018,China,CHN,Canada,CAN,Textiles & Apparel,Import,1.233,USD
2018,China,CHN,Canada,CAN,Plastics & Rubber,Export,1.095,USD
2018,China,CHN,Canada,CAN,Plastics & Rubber,Import,1.041,USD
2018,China,CHN,Canada,CAN,Precision Instruments & Medical Devices,Export,1.413,USD
2018,China,CHN,Canada,CAN,Precision Instruments & Medical Devices,Import,1.344,USD
2018,China,CHN,Brazil,BRA,Machinery & Electrical Equipment,Export,1.687,USD
2018,China,CHN,Brazil,BRA,Machinery & Electrical Equipment,Import,0.727,USD
2018,China,CHN,Brazil,BRA,Electronics & Optical Products,Export,1.543,USD
2018,China,CHN,Brazil,BRA,Electronics & Optical Products,Import,0.661,USD
2018,China,CHN,Brazil,BRA,Automotive & Transport Vehicles,Export,0.772,USD
2018,China,CHN,Brazil,BRA,Automotive & Transport Vehicles,Import,0.85,USD
2018,China,CHN,Brazil,BRA,Mineral Fuels & Petroleum,Export,0.785,USD
2018,China,CHN,Brazil,BRA,Mineral Fuels & Petroleum,Import,1.44,USD
2018,China,CHN,Brazil,BRA,Chemicals & Pharmaceuticals,Export,0.953,USD
2018,China,CHN,Brazil,BRA,Chemicals & Pharmaceuticals,Import,0.771,USD
2018,China,CHN,Brazil,BRA,Agricultural & Food Products,Export,0.825,USD
2018,China,CHN,Brazil,BRA,Agricultural & Food Products,Import,2.925,USD
2018,China,CHN,Brazil,BRA,Metals & Metal Products,Export,0.787,USD
